Source,Target,Type,Weight,Year
University Of Southern California,Cornell University,Undirected,1,2008
New School,Cornell University,Undirected,1,2008
New School University,Cornell University,Undirected,1,2008
University Of Tulsa,Cornell University,Undirected,1,2008
University Of Notre Dame,Creighton University,Undirected,1,2008
Rockefeller University,Dartmouth College,Undirected,1,2008
Columbia University,Depaul University,Undirected,1,2008
Villanova University,Drexel University,Undirected,1,2008
Thomas Jefferson University,Drexel University,Undirected,1,2008
Johns Hopkins University,Duke University,Undirected,1,2008
Tennessee Technological University,East Tennessee State University,Undirected,1,2008
Tennessee State University,East Tennessee State University,Undirected,1,2008
Middle Tennessee State University,East Tennessee State University,Undirected,1,2008
Tennessee Technological University,East Tennessee State University,Undirected,1,2008
Middle Tennessee State University,East Tennessee State University,Undirected,1,2008
University Of Memphis,East Tennessee State University,Undirected,1,2008
Tennessee State University,East Tennessee State University,Undirected,1,2008
Tennessee Technological University,East Tennessee State University,Undirected,1,2008
Middle Tennessee State University,East Tennessee State University,Undirected,1,2008
University Of Memphis,East Tennessee State University,Undirected,1,2008
Tennessee State University,East Tennessee State University,Undirected,1,2008
Tennessee Technological University,East Tennessee State University,Undirected,1,2008
Middle Tennessee State University,East Tennessee State University,Undirected,1,2008
University Of Memphis,East Tennessee State University,Undirected,1,2008
Tennessee State University,East Tennessee State University,Undirected,1,2008
Tennessee Technological University,East Tennessee State University,Undirected,1,2008
Middle Tennessee State University,East Tennessee State University,Undirected,1,2008
University Of Memphis,East Tennessee State University,Undirected,1,2008
Tennessee State University,East Tennessee State University,Undirected,1,2008
Tennessee Technological University,East Tennessee State University,Undirected,1,2008
Middle Tennessee State University,East Tennessee State University,Undirected,1,2008
University Of Memphis,East Tennessee State University,Undirected,1,2008
Tennessee State University,East Tennessee State University,Undirected,1,2008
Tennessee Technological University,East Tennessee State University,Undirected,1,2008
Middle Tennessee State University,East Tennessee State University,Undirected,1,2008
University Of Memphis,East Tennessee State University,Undirected,1,2008
Tennessee State University,East Tennessee State University,Undirected,1,2008
Tennessee Technological University,East Tennessee State University,Undirected,1,2008
Middle Tennessee State University,East Tennessee State University,Undirected,1,2008
University Of Memphis,East Tennessee State University,Undirected,1,2008
Tennessee State University,East Tennessee State University,Undirected,1,2008
Tennessee Technological University,East Tennessee State University,Undirected,1,2008
Middle Tennessee State University,East Tennessee State University,Undirected,1,2008
University Of Memphis,East Tennessee State University,Undirected,1,2008
Tennessee State University,East Tennessee State University,Undirected,1,2008
Tennessee Technological University,East Tennessee State University,Undirected,1,2008
University Of Memphis,East Tennessee State University,Undirected,1,2008
Middle Tennessee State University,East Tennessee State University,Undirected,1,2008
Tennessee Technological University,East Tennessee State University,Undirected,1,2008
Middle Tennessee State University,East Tennessee State University,Undirected,1,2008
University Of Memphis,East Tennessee State University,Undirected,1,2008
Tennessee State University,East Tennessee State University,Undirected,1,2008
Tennessee Technological University,East Tennessee State University,Undirected,1,2008
Middle Tennessee State University,East Tennessee State University,Undirected,1,2008
University Of Memphis,East Tennessee State University,Undirected,1,2008
Tennessee State University,East Tennessee State University,Undirected,1,2008
Duke University,Emory University,Undirected,1,2008
Boston University,Florida Agricultural And Mechanical University,Undirected,1,2008
Yeshiva University,Fordham University,Undirected,1,2008
Georgetown University,Fordham University,Undirected,1,2008
Georgetown University,Fordham University,Undirected,1,2008
Loyola University Chicago,Fordham University,Undirected,1,2008
Rochester Institute Of Technology,Gallaudet University,Undirected,1,2008
Fordham University,Georgetown University,Undirected,1,2008
University Of Connecticut,Georgetown University,Undirected,1,2008
New York University,Georgetown University,Undirected,1,2008
Fordham University,Georgetown University,Undirected,1,2008
Pepperdine University,Georgetown University,Undirected,1,2008
Rockefeller University,Georgetown University,Undirected,1,2008
Yeshiva University,Hofstra University,Undirected,1,2008
George Washington University,Howard University,Undirected,1,2008
Massachusetts Institute Of Technology,Howard University,Undirected,1,2008
New York University,Howard University,Undirected,1,2008
University Of Idaho,Idaho State University,Undirected,1,2008
Boise State University,Idaho State University,Undirected,1,2008
Boise State University,Idaho State University,Undirected,1,2008
University Of Idaho,Idaho State University,Undirected,1,2008
Boise State University,Idaho State University,Undirected,1,2008
University Of Idaho,Idaho State University,Undirected,1,2008
Boise State University,Idaho State University,Undirected,1,2008
University Of Idaho,Idaho State University,Undirected,1,2008
Boise State University,Idaho State University,Undirected,1,2008
Boise State University,Idaho State University,Undirected,1,2008
University Of Chicago,Illinois Institute Of Technology,Undirected,1,2008
University Of Connecticut,Illinois Institute Of Technology,Undirected,1,2008
West Chester University Of Pennsylvania,Indiana University Of Pennsylvania,Undirected,1,2008
University Of Iowa,Iowa State University,Undirected,1,2008
University Of Iowa,Iowa State University,Undirected,1,2008
University Of Iowa,Iowa State University,Undirected,1,2008
University Of Iowa,Iowa State University,Undirected,1,2008
University Of Iowa,Iowa State University,Undirected,1,2008
Boston College,Johns Hopkins University,Undirected,1,2008
Yeshiva University,Johns Hopkins University,Undirected,1,2008
Duke University,Johns Hopkins University,Undirected,1,2008
Brown University,Johns Hopkins University,Undirected,1,2008
Massachusetts Institute Of Technology,Johns Hopkins University,Undirected,1,2008
Rockefeller University,Johns Hopkins University,Undirected,1,2008
Wichita State University,Kansas State University,Undirected,1,2008
University Of Kansas,Kansas State University,Undirected,1,2008
Wichita State University,Kansas State University,Undirected,1,2008
University Of Kansas,Kansas State University,Undirected,1,2008
Wichita State University,Kansas State University,Undirected,1,2008
University Of Kansas,Kansas State University,Undirected,1,2008
Wichita State University,Kansas State University,Undirected,1,2008
University Of Kansas,Kansas State University,Undirected,1,2008
Andrews University,Loma Linda University,Undirected,1,2008
Andrews University,Loma Linda University,Undirected,1,2008
Andrews University,Loma Linda University,Undirected,1,2008
Andrews University,Loma Linda University,Undirected,1,2008
Andrews University,Loma Linda University,Undirected,1,2008
Andrews University,Loma Linda University,Undirected,1,2008
Cornell University,Long Island University,Undirected,1,2008
Boston College,Loyola University Chicago,Undirected,1,2008
Illinois Institute Of Technology,Loyola University Chicago,Undirected,1,2008
Fordham University,Loyola University Chicago,Undirected,1,2008
Loyola University Chicago,Marquette University,Undirected,1,2008
West Virginia University,Marshall University,Undirected,1,2008
West Virginia University,Marshall University,Undirected,1,2008
California Institute Of Technology,Massachusetts Institute Of Technology,Undirected,1,2008
Pepperdine University,Massachusetts Institute Of Technology,Undirected,1,2008
Harvard University,Massachusetts Institute Of Technology,Undirected,1,2008
California Institute Of Technology,Massachusetts Institute Of Technology,Undirected,1,2008
Howard University,Massachusetts Institute Of Technology,Undirected,1,2008
Cornell University,Massachusetts Institute Of Technology,Undirected,1,2008
University Of North Carolina At Greensboro,Massachusetts Institute Of Technology,Undirected,1,2008
Yale University,Massachusetts Institute Of Technology,Undirected,1,2008
New School,Massachusetts Institute Of Technology,Undirected,1,2008
New School University,Massachusetts Institute Of Technology,Undirected,1,2008
Rockefeller University,Massachusetts Institute Of Technology,Undirected,1,2008
Clemson University,Mercer University,Undirected,1,2008
Mercer University,Miami University,Undirected,1,2008
Mercer University,Miami University,Undirected,1,2008
Mercer University,Miami University,Undirected,1,2008
Mercer University,Miami University,Undirected,1,2008
Mercer University,Miami University,Undirected,1,2008
Mercer University,Miami University,Undirected,1,2008
Tennessee Technological University,Middle Tennessee State University,Undirected,1,2008
East Tennessee State University,Middle Tennessee State University,Undirected,1,2008
University Of Memphis,Middle Tennessee State University,Undirected,1,2008
Tennessee State University,Middle Tennessee State University,Undirected,1,2008
Tennessee Technological University,Middle Tennessee State University,Undirected,1,2008
Tennessee State University,Middle Tennessee State University,Undirected,1,2008
East Tennessee State University,Middle Tennessee State University,Undirected,1,2008
Tennessee Technological University,Middle Tennessee State University,Undirected,1,2008
East Tennessee State University,Middle Tennessee State University,Undirected,1,2008
University Of Memphis,Middle Tennessee State University,Undirected,1,2008
Tennessee State University,Middle Tennessee State University,Undirected,1,2008
Tennessee Technological University,Middle Tennessee State University,Undirected,1,2008
East Tennessee State University,Middle Tennessee State University,Undirected,1,2008
University Of Memphis,Middle Tennessee State University,Undirected,1,2008
Tennessee State University,Middle Tennessee State University,Undirected,1,2008
Tennessee Technological University,Middle Tennessee State University,Undirected,1,2008
East Tennessee State University,Middle Tennessee State University,Undirected,1,2008
University Of Memphis,Middle Tennessee State University,Undirected,1,2008
Tennessee State University,Middle Tennessee State University,Undirected,1,2008
Tennessee Technological University,Middle Tennessee State University,Undirected,1,2008
East Tennessee State University,Middle Tennessee State University,Undirected,1,2008
University Of Memphis,Middle Tennessee State University,Undirected,1,2008
Tennessee State University,Middle Tennessee State University,Undirected,1,2008
Tennessee Technological University,Middle Tennessee State University,Undirected,1,2008
East Tennessee State University,Middle Tennessee State University,Undirected,1,2008
University Of Memphis,Middle Tennessee State University,Undirected,1,2008
Tennessee State University,Middle Tennessee State University,Undirected,1,2008
East Tennessee State University,Middle Tennessee State University,Undirected,1,2008
Tennessee Technological University,Middle Tennessee State University,Undirected,1,2008
East Tennessee State University,Middle Tennessee State University,Undirected,1,2008
University Of Memphis,Middle Tennessee State University,Undirected,1,2008
East Tennessee State University,Middle Tennessee State University,Undirected,1,2008
Tennessee Technological University,Middle Tennessee State University,Undirected,1,2008
East Tennessee State University,Middle Tennessee State University,Undirected,1,2008
University Of Memphis,Middle Tennessee State University,Undirected,1,2008
Tennessee State University,Middle Tennessee State University,Undirected,1,2008
Tennessee Technological University,Middle Tennessee State University,Undirected,1,2008
East Tennessee State University,Middle Tennessee State University,Undirected,1,2008
University Of Memphis,Middle Tennessee State University,Undirected,1,2008
Tennessee State University,Middle Tennessee State University,Undirected,1,2008
Tennessee Technological University,Middle Tennessee State University,Undirected,1,2008
East Tennessee State University,Middle Tennessee State University,Undirected,1,2008
University Of Memphis,Middle Tennessee State University,Undirected,1,2008
Tennessee State University,Middle Tennessee State University,Undirected,1,2008
Montana State University Bozeman,Montana State University,Undirected,1,2008
Montana State University Bozeman,Montana State University,Undirected,1,2008
Montana State University Bozeman,Montana State University,Undirected,1,2008
Montana State University Bozeman,Montana State University,Undirected,1,2008
Montana State University Bozeman,Montana State University,Undirected,1,2008
University Of Notre Dame,New Jersey Institute Of Technology,Undirected,1,2008
Princeton University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
Dartmouth College,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
Massachusetts Institute Of Technology,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New York University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
Cornell University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
University Of Chicago,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
Cornell University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
New School University,New School,Undirected,1,2008
Georgetown University,New York University,Undirected,1,2008
University Of Connecticut,New York University,Undirected,1,2008
Georgetown University,New York University,Undirected,1,2008
University Of Connecticut,New York University,Undirected,1,2008
Georgetown University,New York University,Undirected,1,2008
New School,New York University,Undirected,1,2008
New School University,New York University,Undirected,1,2008
Vanderbilt University,New York University,Undirected,1,2008
Columbia University,New York University,Undirected,1,2008
University Of Pennsylvania,New York University,Undirected,1,2008
University Of Massachusetts Worcester,Northeastern University,Undirected,1,2008
Arizona State University,Northern Arizona University,Undirected,1,2008
University Of Arizona,Northern Arizona University,Undirected,1,2008
Arizona State University,Northern Arizona University,Undirected,1,2008
Arizona State University,Northern Arizona University,Undirected,1,2008
University Of Arizona,Northern Arizona University,Undirected,1,2008
Arizona State University,Northern Arizona University,Undirected,1,2008
University Of Arizona,Northern Arizona University,Undirected,1,2008
Arizona State University,Northern Arizona University,Undirected,1,2008
University Of Arizona,Northern Arizona University,Undirected,1,2008
Arizona State University,Northern Arizona University,Undirected,1,2008
Arizona State University,Northern Arizona University,Undirected,1,2008
University Of Arizona,Northern Arizona University,Undirected,1,2008
Arizona State University,Northern Arizona University,Undirected,1,2008
Arizona State University,Northern Arizona University,Undirected,1,2008
Arizona State University,Northern Arizona University,Undirected,1,2008
University Of Arizona,Northern Arizona University,Undirected,1,2008
Arizona State University,Northern Arizona University,Undirected,1,2008
University Of Arizona,Northern Arizona University,Undirected,1,2008
Arizona State University,Northern Arizona University,Undirected,1,2008
University Of Arizona,Northern Arizona University,Undirected,1,2008
Loyola Marymount University,Northwestern University,Undirected,1,2008
Loyola University Chicago,Northwestern University,Undirected,1,2008
Depaul University,Northwestern University,Undirected,1,2008
Illinois Institute Of Technology,Northwestern University,Undirected,1,2008
University Of Miami,Nova Southeastern University,Undirected,1,2008
University Of Chicago,Ohio State University,Undirected,1,2008
University Of Oklahoma,Oklahoma State University,Undirected,1,2008
University Of Oklahoma,Oklahoma State University,Undirected,1,2008
University Of Oklahoma,Oklahoma State University,Undirected,1,2008
University Of Oklahoma,Oklahoma State University,Undirected,1,2008
University Of Oklahoma,Oklahoma State University,Undirected,1,2008
University Of Pittsburgh,Pennsylvania State University,Undirected,1,2008
University Of Pittsburgh,Pennsylvania State University,Undirected,1,2008
Temple University,Pennsylvania State University,Undirected,1,2008
University Of Pennsylvania,Pennsylvania State University,Undirected,1,2008
Georgetown University,Pepperdine University,Undirected,1,2008
Clarkson University,Polytechnic University,Undirected,1,2008
New School,Princeton University,Undirected,1,2008
New School University,Princeton University,Undirected,1,2008
Carnegie Mellon University,Princeton University,Undirected,1,2008
University Of Virginia,Princeton University,Undirected,1,2008
University Of Chicago,Princeton University,Undirected,1,2008
University Of Chicago,Princeton University,Undirected,1,2008
St Johns University,Rensselaer Polytechnic Institute,Undirected,1,2008
Polytechnic University,Rensselaer Polytechnic Institute,Undirected,1,2008
Georgetown University,Rensselaer Polytechnic Institute,Undirected,1,2008
Baylor College Of Medicine,Rice University,Undirected,1,2008
Stanford University,Rice University,Undirected,1,2008
Gallaudet University,Rochester Institute Of Technology,Undirected,1,2008
Cornell University,Rochester Institute Of Technology,Undirected,1,2008
Worcester Polytechnic Institute,Rochester Institute Of Technology,Undirected,1,2008
Brandeis University,Rockefeller University,Undirected,1,2008
Brown University,Rockefeller University,Undirected,1,2008
Yeshiva University,Rockefeller University,Undirected,1,2008
Brown University,Rockefeller University,Undirected,1,2008
University Of Chicago,Rockefeller University,Undirected,1,2008
Massachusetts Institute Of Technology,Rockefeller University,Undirected,1,2008
Massachusetts Institute Of Technology,Rockefeller University,Undirected,1,2008
Johns Hopkins University,Rockefeller University,Undirected,1,2008
University Of Pennsylvania,Rockefeller University,Undirected,1,2008
Dartmouth College,Rockefeller University,Undirected,1,2008
Princeton University,Rockefeller University,Undirected,1,2008
Fordham University,Rockefeller University,Undirected,1,2008
Harvard University,Rockefeller University,Undirected,1,2008
Georgetown University,Saint Louis University,Undirected,1,2008
Catholic University Of America,Seton Hall University,Undirected,1,2008
Villanova University,Seton Hall University,Undirected,1,2008
University Of St Thomas Minnesota,Seton Hall University,Undirected,1,2008
University Of South Dakota,South Dakota State University,Undirected,1,2008
University Of South Dakota,South Dakota State University,Undirected,1,2008
University Of South Dakota,South Dakota State University,Undirected,1,2008
University Of South Dakota,South Dakota State University,Undirected,1,2008
University Of South Dakota,South Dakota State University,Undirected,1,2008
University Of South Dakota,South Dakota State University,Undirected,1,2008
University Of South Dakota,South Dakota State University,Undirected,1,2008
University Of South Dakota,South Dakota State University,Undirected,1,2008
University Of South Dakota,South Dakota State University,Undirected,1,2008
Baylor College Of Medicine,Southern Methodist University,Undirected,1,2008
Rensselaer Polytechnic Institute,St Johns University,Undirected,1,2008
Rice University,Stanford University,Undirected,1,2008
Harvard University,Stanford University,Undirected,1,2008
Rice University,Stanford University,Undirected,1,2008
Rockefeller University,Stanford University,Undirected,1,2008
Princeton University,Stanford University,Undirected,1,2008
State University Of New York At Stony Brook,State University Of New York Stony Brook,Undirected,1,2008
State University Of New York At Stony Brook,State University Of New York Stony Brook,Undirected,1,2008
Worcester Polytechnic Institute,Stevens Institute Of Technology,Undirected,1,2008
Temple University,Syracuse University,Undirected,1,2008
Syracuse University,Temple University,Undirected,1,2008
Tennessee Technological University,Tennessee State University,Undirected,1,2008
East Tennessee State University,Tennessee State University,Undirected,1,2008
Middle Tennessee State University,Tennessee State University,Undirected,1,2008
University Of Memphis,Tennessee State University,Undirected,1,2008
Tennessee Technological University,Tennessee State University,Undirected,1,2008
East Tennessee State University,Tennessee State University,Undirected,1,2008
Middle Tennessee State University,Tennessee State University,Undirected,1,2008
University Of Memphis,Tennessee State University,Undirected,1,2008
Tennessee Technological University,Tennessee State University,Undirected,1,2008
East Tennessee State University,Tennessee State University,Undirected,1,2008
Middle Tennessee State University,Tennessee State University,Undirected,1,2008
University Of Memphis,Tennessee State University,Undirected,1,2008
Tennessee Technological University,Tennessee State University,Undirected,1,2008
East Tennessee State University,Tennessee State University,Undirected,1,2008
Middle Tennessee State University,Tennessee State University,Undirected,1,2008
University Of Memphis,Tennessee State University,Undirected,1,2008
East Tennessee State University,Tennessee State University,Undirected,1,2008
Middle Tennessee State University,Tennessee State University,Undirected,1,2008
Tennessee Technological University,Tennessee State University,Undirected,1,2008
East Tennessee State University,Tennessee State University,Undirected,1,2008
Middle Tennessee State University,Tennessee State University,Undirected,1,2008
Tennessee Technological University,Tennessee State University,Undirected,1,2008
East Tennessee State University,Tennessee State University,Undirected,1,2008
Middle Tennessee State University,Tennessee State University,Undirected,1,2008
University Of Memphis,Tennessee State University,Undirected,1,2008
Tennessee Technological University,Tennessee State University,Undirected,1,2008
East Tennessee State University,Tennessee State University,Undirected,1,2008
Middle Tennessee State University,Tennessee State University,Undirected,1,2008
University Of Memphis,Tennessee State University,Undirected,1,2008
Tennessee Technological University,Tennessee State University,Undirected,1,2008
East Tennessee State University,Tennessee State University,Undirected,1,2008
Middle Tennessee State University,Tennessee State University,Undirected,1,2008
University Of Memphis,Tennessee State University,Undirected,1,2008
Tennessee Technological University,Tennessee State University,Undirected,1,2008
East Tennessee State University,Tennessee State University,Undirected,1,2008
Middle Tennessee State University,Tennessee State University,Undirected,1,2008
University Of Memphis,Tennessee State University,Undirected,1,2008
Tennessee Technological University,Tennessee State University,Undirected,1,2008
East Tennessee State University,Tennessee State University,Undirected,1,2008
Middle Tennessee State University,Tennessee State University,Undirected,1,2008
University Of Memphis,Tennessee State University,Undirected,1,2008
Tennessee Technological University,Tennessee State University,Undirected,1,2008
East Tennessee State University,Tennessee State University,Undirected,1,2008
Middle Tennessee State University,Tennessee State University,Undirected,1,2008
University Of Memphis,Tennessee State University,Undirected,1,2008
Tennessee Technological University,Tennessee State University,Undirected,1,2008
East Tennessee State University,Tennessee State University,Undirected,1,2008
University Of Memphis,Tennessee State University,Undirected,1,2008
Middle Tennessee State University,Tennessee State University,Undirected,1,2008
East Tennessee State University,Tennessee State University,Undirected,1,2008
Middle Tennessee State University,Tennessee State University,Undirected,1,2008
East Tennessee State University,Tennessee Technological University,Undirected,1,2008
Middle Tennessee State University,Tennessee Technological University,Undirected,1,2008
University Of Memphis,Tennessee Technological University,Undirected,1,2008
Tennessee State University,Tennessee Technological University,Undirected,1,2008
East Tennessee State University,Tennessee Technological University,Undirected,1,2008
Middle Tennessee State University,Tennessee Technological University,Undirected,1,2008
University Of Memphis,Tennessee Technological University,Undirected,1,2008
Tennessee State University,Tennessee Technological University,Undirected,1,2008
Tennessee State University,Tennessee Technological University,Undirected,1,2008
East Tennessee State University,Tennessee Technological University,Undirected,1,2008
Middle Tennessee State University,Tennessee Technological University,Undirected,1,2008
East Tennessee State University,Tennessee Technological University,Undirected,1,2008
Middle Tennessee State University,Tennessee Technological University,Undirected,1,2008
University Of Memphis,Tennessee Technological University,Undirected,1,2008
Tennessee State University,Tennessee Technological University,Undirected,1,2008
East Tennessee State University,Tennessee Technological University,Undirected,1,2008
Middle Tennessee State University,Tennessee Technological University,Undirected,1,2008
University Of Memphis,Tennessee Technological University,Undirected,1,2008
Tennessee State University,Tennessee Technological University,Undirected,1,2008
East Tennessee State University,Tennessee Technological University,Undirected,1,2008
Middle Tennessee State University,Tennessee Technological University,Undirected,1,2008
University Of Memphis,Tennessee Technological University,Undirected,1,2008
Tennessee State University,Tennessee Technological University,Undirected,1,2008
East Tennessee State University,Tennessee Technological University,Undirected,1,2008
Middle Tennessee State University,Tennessee Technological University,Undirected,1,2008
University Of Memphis,Tennessee Technological University,Undirected,1,2008
Tennessee State University,Tennessee Technological University,Undirected,1,2008
East Tennessee State University,Tennessee Technological University,Undirected,1,2008
Middle Tennessee State University,Tennessee Technological University,Undirected,1,2008
University Of Memphis,Tennessee Technological University,Undirected,1,2008
Tennessee State University,Tennessee Technological University,Undirected,1,2008
East Tennessee State University,Tennessee Technological University,Undirected,1,2008
Middle Tennessee State University,Tennessee Technological University,Undirected,1,2008
University Of Memphis,Tennessee Technological University,Undirected,1,2008
Tennessee State University,Tennessee Technological University,Undirected,1,2008
Tennessee State University,Tennessee Technological University,Undirected,1,2008
East Tennessee State University,Tennessee Technological University,Undirected,1,2008
Middle Tennessee State University,Tennessee Technological University,Undirected,1,2008
East Tennessee State University,Tennessee Technological University,Undirected,1,2008
Middle Tennessee State University,Tennessee Technological University,Undirected,1,2008
University Of Memphis,Tennessee Technological University,Undirected,1,2008
Tennessee State University,Tennessee Technological University,Undirected,1,2008
Tennessee State University,Tennessee Technological University,Undirected,1,2008
Middle Tennessee State University,Tennessee Technological University,Undirected,1,2008
University Of Memphis,Tennessee Technological University,Undirected,1,2008
East Tennessee State University,Tennessee Technological University,Undirected,1,2008
Middle Tennessee State University,Tennessee Technological University,Undirected,1,2008
University Of Memphis,Tennessee Technological University,Undirected,1,2008
Tennessee State University,Tennessee Technological University,Undirected,1,2008
East Tennessee State University,Tennessee Technological University,Undirected,1,2008
Middle Tennessee State University,Tennessee Technological University,Undirected,1,2008
University Of Memphis,Tennessee Technological University,Undirected,1,2008
Tennessee State University,Tennessee Technological University,Undirected,1,2008
Indiana University Of Pennsylvania,Thomas Jefferson University,Undirected,1,2008
Drexel University,Thomas Jefferson University,Undirected,1,2008
Widener University,Thomas Jefferson University,Undirected,1,2008
Pennsylvania State University,Thomas Jefferson University,Undirected,1,2008
Brown University,Tufts University,Undirected,1,2008
University Of New Mexico,Tufts University,Undirected,1,2008
University Of Chicago,Tufts University,Undirected,1,2008
University Of Chicago,Tufts University,Undirected,1,2008
Union Institute,Union Institute & University,Undirected,1,2008
Union Institute,Union Institute & University,Undirected,1,2008
State University Of New York At Albany,University At Albany Suny,Undirected,1,2008
State University Of New York At Albany,University At Albany Suny,Undirected,1,2008
State University Of New York At Buffalo,University At Buffalo State University Of New York,Undirected,1,2008
Case Western Reserve University,University Of Akron,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Arizona State University,University Of Arizona,Undirected,1,2008
Northern Arizona University,University Of Arizona,Undirected,1,2008
Rockefeller University,University Of Chicago,Undirected,1,2008
Tufts University,University Of Chicago,Undirected,1,2008
Duke University,University Of Chicago,Undirected,1,2008
Johns Hopkins University,University Of Chicago,Undirected,1,2008
Carnegie Mellon University,University Of Chicago,Undirected,1,2008
Illinois Institute Of Technology,University Of Chicago,Undirected,1,2008
Princeton University,University Of Chicago,Undirected,1,2008
Illinois Institute Of Technology,University Of Connecticut,Undirected,1,2008
Yale University,University Of Connecticut,Undirected,1,2008
Marquette University,University Of Dayton,Undirected,1,2008
Tufts University,University Of Delaware,Undirected,1,2008
Idaho State University,University Of Idaho,Undirected,1,2008
Boise State University,University Of Idaho,Undirected,1,2008
Idaho State University,University Of Idaho,Undirected,1,2008
Boise State University,University Of Idaho,Undirected,1,2008
Iowa State University,University Of Iowa,Undirected,1,2008
Iowa State University,University Of Iowa,Undirected,1,2008
Iowa State University,University Of Iowa,Undirected,1,2008
Iowa State University,University Of Iowa,Undirected,1,2008
Iowa State University,University Of Iowa,Undirected,1,2008
Iowa State University,University Of Iowa,Undirected,1,2008
Iowa State University,University Of Iowa,Undirected,1,2008
Iowa State University,University Of Iowa,Undirected,1,2008
Iowa State University,University Of Iowa,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Wichita State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Wichita State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Wichita State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Wichita State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Kansas State University,University Of Kansas,Undirected,1,2008
Tennessee Technological University,University Of Memphis,Undirected,1,2008
East Tennessee State University,University Of Memphis,Undirected,1,2008
Middle Tennessee State University,University Of Memphis,Undirected,1,2008
Tennessee State University,University Of Memphis,Undirected,1,2008
Tennessee Technological University,University Of Memphis,Undirected,1,2008
Tennessee State University,University Of Memphis,Undirected,1,2008
East Tennessee State University,University Of Memphis,Undirected,1,2008
Middle Tennessee State University,University Of Memphis,Undirected,1,2008
Tennessee Technological University,University Of Memphis,Undirected,1,2008
East Tennessee State University,University Of Memphis,Undirected,1,2008
Middle Tennessee State University,University Of Memphis,Undirected,1,2008
Tennessee State University,University Of Memphis,Undirected,1,2008
Tennessee Technological University,University Of Memphis,Undirected,1,2008
East Tennessee State University,University Of Memphis,Undirected,1,2008
Middle Tennessee State University,University Of Memphis,Undirected,1,2008
Tennessee State University,University Of Memphis,Undirected,1,2008
